Unnamed: 0,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1582,41,No,Travel_Rarely,642,Research & Development,13,3,Medical,1,772,4,Male,122,4,2,Laboratory Technician,1,Divorced,4488,12339,2,Y,No,11,4,3,80,0,8,3,3,5,0,1,0
1583,36,Yes,Travel_Rarely,1686,Sales,7,2,Medical,1,244,2,Male,39,3,2,Sales Executive,4,Single,11167,13274,4,Y,No,11,3,4,80,0,1,0,2,4,2,0,8
1584,30,Yes,Travel_Rarely,1664,Sales,7,1,Medical,1,454,3,Female,42,4,2,Laboratory Technician,1,Single,4071,4727,1,Y,Yes,14,3,1,80,0,1,4,4,1,10,0,7
1585,37,No,Travel_Rarely,1781,Sales,6,2,Life Sciences,1,417,4,Male,99,2,2,Laboratory Technician,4,Divorced,4918,17761,0,Y,Yes,17,4,3,80,1,4,3,3,3,8,0,3
1586,38,No,Non-Travel,914,Human Resources,12,2,Marketing,1,690,4,Female,46,2,2,Research Scientist,4,Divorced,10062,15964,3,Y,No,16,3,3,80,0,37,5,3,9,9,1,0
1587,24,No,Non-Travel,945,Research & Development,31,3,Life Sciences,1,802,4,Male,77,4,2,Sales Executive,4,Divorced,6398,22666,1,Y,No,13,3,2,80,1,2,3,2,24,1,0,2
1588,37,Yes,Travel_Rarely,1930,Research & Development,6,4,Medical,1,1680,4,Male,107,3,4,Laboratory Technician,4,Married,4933,29822,0,Y,No,20,4,1,80,0,25,3,4,13,8,0,0
1589,29,No,Travel_Rarely,1507,Sales,5,4,Marketing,1,1102,4,Male,52,4,2,Laboratory Technician,4,Divorced,17890,6796,3,Y,Yes,14,3,2,80,0,16,2,1,3,0,0,2
1590,27,Yes,Travel_Rarely,1999,Sales,9,2,Marketing,1,1529,3,Female,94,2,3,Manager,4,Single,4589,20021,0,Y,No,21,3,3,80,0,6,3,2,9,7,0,7
1591,55,No,Travel_Rarely,1980,Research & Development,7,4,Life Sciences,1,1257,2,Male,111,2,2,Sales Executive,2,Divorced,7766,8845,3,Y,No,23,3,4,80,0,2,5,3,13,0,0,3
1592,35,No,Travel_Rarely,1337,Research & Development,7,4,Life Sciences,1,862,4,Male,44,3,1,Laboratory Technician,4,Divorced,10696,6166,1,Y,No,11,3,2,80,3,7,5,2,6,3,4,14
1593,41,No,Travel_Rarely,692,Human Resources,8,3,Life Sciences,1,498,4,Male,34,3,4,Sales Executive,2,Divorced,6842,8855,2,Y,Yes,14,3,4,80,2,13,3,3,3,2,1,0
1594,41,Yes,Travel_Rarely,851,Research & Development,37,4,Life Sciences,1,171,4,Male,53,3,3,Research Director,4,Single,8987,20815,1,Y,Yes,21,3,2,80,0,8,2,1,4,17,2,0
1595,35,No,Travel_Rarely,860,Research & Development,28,3,Life Sciences,1,1275,4,Male,118,3,2,Research Scientist,4,Single,7456,35899,7,Y,No,14,3,1,80,0,10,4,4,5,0,0,8
1596,30,Yes,Travel_Frequently,634,Sales,34,3,Technical Degree,1,79,4,Male,110,2,5,Healthcare Representative,4,Single,12004,35322,0,Y,No,15,4,3,80,1,24,3,3,15,2,11,7
1597,34,No,Travel_Frequently,1820,Sales,20,4,Medical,1,1614,3,Female,94,3,2,Laboratory Technician,3,Single,4047,6464,1,Y,Yes,13,3,3,80,0,12,5,3,3,0,7,0
1598,32,No,Travel_Rarely,1400,Sales,16,4,Other,1,454,4,Male,126,2,3,Manufacturing Director,4,Divorced,4068,34428,2,Y,Yes,22,3,3,80,2,6,2,3,1,8,0,7
1599,51,No,Travel_Rarely,1725,Research & Development,8,2,Medical,1,949,3,Male,69,4,2,Sales Executive,1,Divorced,5171,11012,3,Y,No,14,3,3,80,1,32,2,3,5,12,0,7
1600,37,No,Travel_Frequently,1563,Research & Development,18,3,Life Sciences,1,426,4,Male,97,2,2,Laboratory Technician,4,Divorced,6397,6648,7,Y,No,17,3,3,80,1,5,2,2,3,1,0,2
1601,58,No,Travel_Rarely,1988,Sales,3,5,Life Sciences,1,73,4,Male,38,4,2,Research Scientist,1,Married,6072,18587,3,Y,Yes,13,4,1,80,0,4,6,4,4,0,0,4
1602,28,No,Travel_Frequently,475,Sales,15,3,Life Sciences,1,304,2,Female,98,3,2,Laboratory Technician,1,Single,8083,8505,1,Y,No,12,3,2,80,0,5,2,2,9,0,7,9
1603,27,No,Travel_Frequently,757,Sales,8,3,Life Sciences,1,852,4,Male,53,4,2,Research Scientist,1,Divorced,10793,14187,6,Y,No,15,3,3,80,0,14,2,4,12,2,0,2
1604,36,No,Travel_Rarely,2010,Research & Development,5,1,Life Sciences,1,2052,2,Female,91,3,3,Sales Executive,4,Divorced,5701,12528,0,Y,Yes,18,4,3,80,0,1,3,2,9,2,2,0
1605,33,No,Travel_Frequently,499,Research & Development,8,3,Life Sciences,1,939,4,Male,80,2,4,Laboratory Technician,4,Divorced,15774,21527,6,Y,Yes,13,3,1,80,1,8,3,2,18,2,6,0
1606,45,No,Travel_Rarely,1479,Sales,22,2,Life Sciences,1,799,4,Female,65,3,2,Sales Executive,1,Single,10901,13978,3,Y,No,14,3,2,80,0,9,5,2,5,7,0,9
1607,38,No,Travel_Frequently,1448,Research & Development,5,1,Medical,1,1691,3,Male,96,2,2,Manufacturing Director,3,Single,6782,8575,1,Y,No,14,3,3,80,0,15,2,3,2,2,0,2
1608,35,No,Travel_Rarely,2010,Sales,7,4,Life Sciences,1,1833,4,Female,91,2,2,Laboratory Technician,2,Divorced,8370,17470,1,Y,No,18,4,2,80,0,4,3,4,15,2,0,8
1609,50,No,Travel_Frequently,567,Sales,5,4,Medical,1,1179,1,Male,55,3,2,Manufacturing Director,4,Divorced,5322,29328,1,Y,No,12,3,1,80,0,6,2,2,5,2,1,7
1610,32,No,Travel_Rarely,1960,Sales,17,1,Other,1,614,2,Male,80,3,1,Research Director,4,Single,8038,34361,7,Y,No,12,3,1,80,0,16,2,2,5,12,1,3
1611,35,No,Travel_Frequently,909,Human Resources,17,4,Medical,1,1459,4,Male,128,3,2,Laboratory Technician,4,Single,9587,26857,3,Y,No,15,3,1,80,0,11,1,3,20,2,1,6
1612,30,No,Travel_Rarely,925,Sales,20,4,Other,1,140,3,Female,45,1,1,Healthcare Representative,4,Single,4741,27219,0,Y,Yes,13,3,1,80,1,19,2,4,10,2,0,0
1613,50,No,Non-Travel,799,Sales,7,2,Life Sciences,1,1745,3,Male,38,3,1,Sales Executive,1,Divorced,8040,6919,4,Y,No,24,3,3,80,0,8,2,3,7,7,0,2
1614,35,Yes,Travel_Frequently,2004,Sales,37,4,Life Sciences,1,932,4,Male,97,3,4,Research Scientist,2,Single,5545,30604,0,Y,No,14,3,3,80,3,9,2,3,4,0,4,1
1615,45,Yes,Travel_Frequently,1865,Sales,10,3,Medical,1,600,3,Male,60,3,1,Healthcare Representative,1,Single,4331,9928,1,Y,Yes,13,3,2,80,0,11,2,3,13,7,2,7
1616,29,Yes,Travel_Frequently,2095,Sales,13,3,Life Sciences,1,282,3,Male,92,2,4,Laboratory Technician,4,Single,3489,24321,3,Y,No,13,3,3,80,0,16,6,2,15,0,0,2
1617,35,No,Travel_Frequently,1310,Research & Development,26,1,Technical Degree,1,1943,1,Male,41,3,1,Laboratory Technician,1,Single,5802,17855,1,Y,No,14,3,3,80,0,7,3,3,5,1,0,10
1618,30,No,Travel_Rarely,1814,Research & Development,7,3,Life Sciences,1,560,3,Male,105,2,1,Laboratory Technician,1,Divorced,19712,9900,1,Y,No,20,4,4,80,1,18,5,3,4,0,0,3
1619,37,No,Travel_Rarely,910,Research & Development,16,4,Medical,1,1333,4,Male,107,3,2,Sales Executive,4,Divorced,4782,17181,1,Y,No,21,3,1,80,0,5,2,4,5,0,0,2
1620,32,No,Travel_Rarely,1623,Research & Development,18,2,Life Sciences,1,1252,4,Male,66,3,4,Manufacturing Director,4,Single,12876,14379,0,Y,No,14,3,4,80,0,34,3,2,24,0,0,7
1621,27,No,Travel_Rarely,1745,Sales,38,3,Life Sciences,1,1944,4,Male,122,2,2,Manufacturing Director,1,Married,8594,6315,0,Y,No,15,3,2,80,0,17,3,4,1,0,6,0
1622,26,No,Travel_Frequently,1188,Research & Development,29,2,Life Sciences,1,958,4,Male,98,3,2,Research Director,4,Single,6979,3583,2,Y,Yes,16,3,3,80,1,4,3,3,3,0,7,7
1623,29,Yes,Travel_Frequently,1235,Research & Development,19,3,Life Sciences,1,597,4,Male,119,3,2,Manufacturing Director,4,Single,9389,23462,0,Y,No,11,3,3,80,0,2,2,4,5,0,0,3
1624,38,No,Travel_Frequently,1653,Research & Development,6,4,Medical,1,1775,4,Male,55,2,4,Research Director,2,Single,13709,10199,1,Y,No,12,3,2,80,0,15,2,3,2,2,1,17
1625,37,No,Travel_Rarely,1924,Research & Development,37,4,Life Sciences,1,328,3,Female,105,2,2,Manager,4,Married,4811,12359,1,Y,Yes,11,3,3,80,0,25,3,3,0,0,1,7
1626,45,No,Travel_Frequently,1952,Sales,16,3,Life Sciences,1,1700,3,Female,72,1,3,Manufacturing Director,3,Single,10952,12945,0,Y,No,12,4,1,80,0,5,3,3,3,2,7,6
1627,52,No,Travel_Frequently,1425,Sales,6,3,Life Sciences,1,1657,3,Male,85,3,1,Manager,2,Single,5142,23795,7,Y,No,12,3,1,80,0,22,2,4,1,2,2,0
1628,34,No,Travel_Rarely,429,Sales,8,3,Medical,1,704,4,Male,67,3,2,Manufacturing Director,3,Married,22976,37178,0,Y,Yes,15,4,1,80,0,2,3,1,2,0,5,8
1629,35,No,Travel_Rarely,898,Research & Development,23,2,Other,1,454,4,Male,46,3,3,Sales Executive,3,Divorced,5004,13011,2,Y,No,24,3,3,80,0,1,3,3,3,0,0,0
1630,54,Yes,Travel_Rarely,1960,Research & Development,6,1,Life Sciences,1,1667,1,Male,68,3,2,Manufacturing Director,4,Single,8603,9044,6,Y,Yes,13,3,4,80,0,9,3,4,33,4,0,7
1631,35,No,Travel_Rarely,1851,Research & Development,26,2,Medical,1,471,2,Male,78,2,2,Laboratory Technician,4,Single,4447,6575,1,Y,Yes,16,3,3,80,0,10,5,3,1,2,4,2
1632,35,No,Non-Travel,754,Sales,17,3,Medical,1,140,2,Male,72,2,1,Laboratory Technician,4,Married,6958,11227,1,Y,Yes,24,3,1,80,0,36,3,3,3,7,4,0
1633,39,No,Travel_Frequently,1289,Sales,6,2,Life Sciences,1,1226,2,Male,65,1,3,Research Director,1,Single,6812,6469,7,Y,Yes,13,3,4,80,0,20,3,3,1,2,0,2
1634,35,No,Travel_Frequently,960,Research & Development,3,4,Medical,1,1982,2,Male,95,2,2,Human Resources,1,Married,5373,10632,4,Y,No,18,3,3,80,1,1,2,2,5,5,6,3
1635,28,No,Travel_Rarely,1334,Research & Development,6,4,Medical,1,1088,2,Male,73,3,2,Sales Executive,3,Divorced,5657,14772,8,Y,No,13,3,2,80,3,3,5,3,4,2,2,8
1636,43,No,Travel_Rarely,2033,Research & Development,14,3,Medical,1,1231,4,Male,95,3,3,Laboratory Technician,2,Single,4523,17012,7,Y,Yes,14,3,3,80,0,16,2,3,3,6,2,2
1637,29,No,Travel_Frequently,1836,Sales,3,3,Life Sciences,1,1283,4,Male,37,3,3,Sales Executive,1,Divorced,13897,6063,0,Y,No,16,3,3,80,0,10,3,2,4,0,5,2
1638,51,No,Travel_Rarely,2014,Research & Development,19,4,Medical,1,507,3,Male,93,3,1,Laboratory Technician,2,Divorced,11904,9336,3,Y,Yes,12,3,3,80,1,15,2,2,5,2,0,7
1639,37,No,Travel_Rarely,754,Sales,22,4,Life Sciences,1,1947,3,Male,57,3,3,Sales Executive,4,Married,4875,16441,0,Y,No,15,3,2,80,0,13,2,2,3,4,0,0
1640,30,No,Travel_Frequently,917,Sales,23,1,Medical,1,28,3,Male,91,4,2,Manufacturing Director,1,Married,26013,20036,1,Y,No,12,3,3,80,0,10,3,4,7,2,2,0
1641,42,No,Travel_Frequently,1575,Research & Development,3,2,Medical,1,51,4,Male,99,4,2,Manufacturing Director,1,Married,5395,22063,4,Y,No,14,3,3,80,0,22,3,2,3,1,0,2
1642,35,No,Travel_Rarely,1225,Sales,5,3,Marketing,1,1552,4,Male,109,3,1,Sales Executive,1,Single,12106,6200,2,Y,No,17,3,3,80,1,18,4,4,5,2,5,0
1643,32,No,Travel_Rarely,2007,Human Resources,3,2,Marketing,1,1487,3,Male,91,3,3,Research Scientist,4,Divorced,4259,9239,1,Y,No,12,3,3,80,0,6,2,3,3,0,0,0
1644,28,Yes,Travel_Frequently,2008,Sales,7,4,Life Sciences,1,573,2,Female,98,3,2,Manufacturing Director,1,Single,4526,8071,0,Y,No,12,3,1,80,0,6,2,2,4,6,7,7
1645,32,No,Travel_Rarely,897,Human Resources,6,2,Other,1,1976,1,Male,35,2,1,Research Director,3,Divorced,6956,24724,6,Y,No,13,3,3,80,0,12,0,2,5,7,0,17
1646,39,No,Travel_Rarely,2031,Research & Development,7,1,Medical,1,1599,4,Female,54,3,2,Manager,4,Divorced,8575,15334,9,Y,No,23,3,1,80,1,6,1,2,21,0,7,2
1647,31,Yes,Travel_Frequently,1774,Sales,19,3,Life Sciences,1,1772,4,Male,110,3,2,Laboratory Technician,2,Married,12370,6800,1,Y,No,17,4,4,80,1,16,3,2,5,8,1,7
1648,33,No,Travel_Rarely,1250,Research & Development,7,1,Life Sciences,1,177,2,Male,88,3,2,Manager,1,Single,9150,22192,1,Y,No,23,4,2,80,1,2,3,2,2,3,2,7
1649,31,No,Travel_Rarely,804,Research & Development,7,3,Medical,1,1886,1,Male,106,3,2,Research Scientist,3,Single,17316,16096,0,Y,No,22,3,4,80,0,15,2,3,10,18,0,4
1650,33,No,Travel_Rarely,1936,Sales,24,4,Medical,1,1604,3,Male,115,3,2,Laboratory Technician,4,Married,7482,7938,6,Y,No,12,3,3,80,0,12,2,2,5,0,0,0
1651,36,No,Travel_Frequently,1489,Research & Development,6,3,Life Sciences,1,942,3,Male,40,2,2,Sales Representative,4,Single,8153,13582,0,Y,No,13,3,3,80,2,2,3,4,2,0,1,0
1652,36,No,Travel_Rarely,841,Research & Development,5,4,Medical,1,722,3,Female,79,3,1,Laboratory Technician,1,Married,11543,28942,3,Y,No,22,3,3,80,0,9,3,4,5,4,0,2
1653,50,Yes,Travel_Rarely,653,Research & Development,5,4,Medical,1,273,4,Male,104,3,2,Sales Executive,4,Single,9233,7658,6,Y,No,12,3,2,80,0,9,3,4,3,1,4,1
1654,38,No,Travel_Rarely,835,Research & Development,34,4,Medical,1,176,4,Male,95,2,1,Laboratory Technician,4,Married,6373,28758,1,Y,Yes,25,3,1,80,0,10,2,3,5,5,0,11
1655,29,No,Travel_Rarely,1966,Research & Development,18,3,Medical,1,81,4,Male,112,4,3,Laboratory Technician,3,Single,10574,11598,3,Y,No,12,3,3,80,1,19,6,3,4,3,0,15
1656,35,No,Travel_Rarely,651,Sales,20,4,Life Sciences,1,1756,4,Male,60,3,3,Sales Executive,2,Divorced,4523,27989,1,Y,No,18,3,2,80,3,26,3,3,1,2,1,4
1657,40,No,Travel_Rarely,1561,Research & Development,26,3,Life Sciences,1,352,4,Male,107,3,2,Research Director,2,Married,8534,36342,3,Y,No,18,3,3,80,0,5,2,3,18,2,0,7
1658,28,No,Travel_Frequently,1036,Human Resources,31,3,Medical,1,1948,4,Male,61,2,2,Sales Executive,1,Divorced,9795,10289,3,Y,No,21,3,3,80,0,10,5,2,5,3,0,0
1659,56,No,Travel_Rarely,1228,Research & Development,23,3,Medical,1,677,4,Male,43,4,3,Sales Executive,2,Married,4315,8846,0,Y,No,21,3,3,80,3,18,5,4,8,0,13,0
1660,42,No,Travel_Rarely,927,Research & Development,38,4,Medical,1,709,4,Male,49,3,3,Manufacturing Director,3,Single,4650,5312,0,Y,No,15,3,1,80,0,22,2,2,1,2,2,1
1661,35,No,Travel_Rarely,1528,Research & Development,14,4,Marketing,1,1329,3,Male,76,3,3,Sales Executive,3,Divorced,17584,21520,6,Y,Yes,14,3,2,80,0,21,3,2,1,5,5,3
1662,35,No,Travel_Frequently,365,Sales,22,4,Medical,1,377,4,Male,106,4,2,Sales Executive,1,Single,10021,18936,1,Y,No,16,3,3,80,1,4,3,1,5,12,2,2
1663,48,No,Travel_Frequently,1722,Sales,4,4,Life Sciences,1,332,4,Male,38,2,2,Manufacturing Director,1,Married,4127,21134,6,Y,Yes,15,3,3,80,0,5,1,3,10,0,0,11
1664,36,No,Travel_Frequently,1173,Research & Development,6,4,Medical,1,1128,4,Male,117,3,1,Research Scientist,3,Married,4021,9400,0,Y,No,17,4,3,80,0,4,2,3,5,2,1,8
1665,50,No,Travel_Rarely,1281,Sales,4,3,Other,1,1935,4,Male,92,2,1,Manufacturing Director,1,Single,5553,25282,2,Y,No,23,3,3,80,0,9,6,3,2,0,0,3
1666,45,No,Travel_Frequently,879,Research & Development,21,4,Life Sciences,1,60,4,Male,79,3,1,Manufacturing Director,1,Single,6150,18365,1,Y,Yes,17,4,3,80,0,10,4,2,9,1,4,2
1667,35,No,Travel_Rarely,1486,Human Resources,4,1,Human Resources,1,1633,4,Male,110,2,2,Laboratory Technician,4,Divorced,9120,13646,9,Y,No,12,3,2,80,0,10,3,1,5,6,4,4
1668,43,No,Travel_Rarely,1724,Sales,6,3,Life Sciences,1,1523,3,Male,105,3,3,Laboratory Technician,1,Divorced,12938,18955,6,Y,No,18,3,3,80,3,5,5,2,2,2,0,2
1669,36,No,Travel_Rarely,2000,Sales,27,4,Medical,1,1523,2,Female,36,3,1,Sales Executive,4,Single,11340,16396,8,Y,No,22,3,2,80,1,10,6,3,2,9,0,0
1670,34,No,Travel_Rarely,1723,Research & Development,7,4,Medical,1,20,4,Male,98,3,2,Sales Executive,4,Divorced,5058,24156,2,Y,No,13,3,3,80,0,11,3,2,5,2,7,0
1671,40,No,Travel_Rarely,1925,Research & Development,3,4,Medical,1,1423,2,Male,43,3,2,Sales Executive,1,Single,18650,17215,6,Y,Yes,12,3,4,80,0,8,2,3,5,7,10,14
1672,46,No,Travel_Rarely,1373,Sales,4,4,Medical,1,842,1,Male,78,2,2,Laboratory Technician,4,Married,1936,30169,7,Y,No,22,3,1,80,1,10,2,1,3,2,0,3
1673,33,No,Travel_Rarely,1526,Sales,7,1,Human Resources,1,1997,1,Male,50,3,2,Research Director,4,Single,27204,20811,5,Y,No,22,3,2,80,1,20,5,2,2,3,0,2
1674,43,No,Travel_Rarely,1955,Sales,14,4,Medical,1,1619,3,Male,90,3,2,Manufacturing Director,4,Single,4287,7892,0,Y,No,13,3,1,80,0,32,2,4,3,0,0,2
1675,26,No,Travel_Rarely,575,Research & Development,7,4,Medical,1,377,2,Female,62,3,2,Sales Executive,4,Single,5830,22528,7,Y,No,12,3,3,80,0,9,3,2,4,8,7,2
1676,43,Yes,Non-Travel,865,Sales,30,4,Medical,1,1527,4,Male,129,4,5,Laboratory Technician,4,Single,6842,19616,9,Y,No,18,3,3,80,1,16,6,2,33,0,9,0
1677,26,No,Travel_Frequently,1974,Sales,14,4,Life Sciences,1,1818,4,Male,66,3,2,Research Scientist,4,Single,7249,34123,1,Y,No,18,4,3,80,1,1,3,4,9,2,1,2
1678,34,No,Travel_Rarely,2061,Sales,5,4,Other,1,758,1,Male,36,3,1,Sales Executive,1,Single,9115,34975,1,Y,No,14,3,3,80,0,10,3,4,5,2,0,4
1679,28,No,Travel_Rarely,1512,Research & Development,37,3,Life Sciences,1,433,2,Male,34,3,3,Research Director,3,Divorced,10108,18817,4,Y,No,12,3,3,80,0,10,2,1,1,9,0,0
1680,33,Yes,Travel_Frequently,1275,Research & Development,3,2,Life Sciences,1,758,4,Male,73,2,1,Healthcare Representative,2,Single,5849,5261,3,Y,No,16,3,4,80,0,5,1,4,11,2,5,11
1681,48,No,Travel_Frequently,958,Research & Development,16,3,Life Sciences,1,163,4,Female,90,3,2,Laboratory Technician,2,Single,5220,12532,0,Y,No,20,4,3,80,0,21,3,3,8,0,0,2
1682,33,No,Travel_Frequently,1174,Research & Development,38,3,Technical Degree,1,1618,4,Male,48,3,2,Sales Executive,4,Divorced,19562,33400,0,Y,No,14,3,3,80,1,4,2,3,9,1,0,2
1683,50,No,Travel_Rarely,1716,Research & Development,3,2,Medical,1,1601,2,Male,56,2,1,Manager,4,Single,3833,6013,6,Y,No,16,3,2,80,0,28,3,4,3,2,0,7
1684,29,No,Travel_Frequently,935,Sales,25,3,Life Sciences,1,722,4,Female,55,3,3,Research Scientist,2,Single,5972,15546,4,Y,No,11,3,3,80,0,8,6,2,21,6,0,7
1685,50,No,Travel_Rarely,201,Research & Development,26,4,Technical Degree,1,564,1,Male,51,3,3,Manager,4,Divorced,5168,10276,1,Y,No,13,3,4,80,0,10,2,4,2,1,5,1
1686,55,No,Travel_Rarely,1355,Research & Development,6,3,Life Sciences,1,1541,4,Male,43,1,3,Human Resources,2,Married,19008,26934,7,Y,No,13,3,3,80,1,12,3,3,10,0,1,10
1687,29,No,Travel_Frequently,1633,Sales,13,3,Human Resources,1,1968,1,Male,102,3,4,Laboratory Technician,1,Single,5996,12804,5,Y,No,12,3,2,80,0,8,3,2,10,0,2,7
1688,54,No,Travel_Rarely,1331,Research & Development,3,2,Human Resources,1,1039,4,Male,72,3,2,Human Resources,1,Divorced,10914,6395,1,Y,No,18,3,3,80,0,6,6,4,4,2,0,7
1689,23,No,Travel_Frequently,1322,Research & Development,17,3,Medical,1,403,4,Female,71,3,4,Research Director,4,Divorced,6246,9536,0,Y,Yes,12,4,3,80,0,13,3,3,8,2,0,5
1690,32,Yes,Travel_Rarely,1392,Sales,34,2,Life Sciences,1,84,4,Female,126,2,1,Manager,4,Married,5407,5489,5,Y,No,11,4,3,80,0,10,5,3,3,2,0,7
1691,22,No,Travel_Rarely,1931,Sales,24,3,Medical,1,1484,4,Male,87,2,2,Manager,3,Single,9070,11966,8,Y,No,12,3,2,80,0,9,3,4,3,4,0,6
1692,29,No,Travel_Frequently,2066,Sales,4,4,Medical,1,897,1,Male,112,3,2,Laboratory Technician,4,Single,9473,13081,0,Y,No,16,3,3,80,1,10,3,3,8,0,0,2
1693,35,Yes,Travel_Rarely,922,Research & Development,8,2,Medical,1,1433,4,Male,88,4,2,Sales Executive,4,Divorced,6372,19204,0,Y,No,16,3,3,80,1,11,3,1,3,9,0,3
1694,53,No,Travel_Rarely,713,Sales,30,1,Life Sciences,1,140,4,Male,94,3,3,Sales Executive,4,Married,6587,8481,0,Y,Yes,13,3,2,80,0,7,3,2,2,2,1,0
1695,34,No,Travel_Rarely,1376,Research & Development,23,4,Technical Degree,1,2057,4,Male,59,3,3,Manager,3,Single,5912,12376,1,Y,No,24,4,1,80,0,20,2,3,11,0,1,3
1696,37,Yes,Travel_Rarely,1010,Research & Development,3,2,Life Sciences,1,15,2,Male,69,3,3,Sales Executive,4,Divorced,10243,26958,3,Y,Yes,21,3,2,80,1,21,0,2,14,2,0,7
1697,47,No,Travel_Rarely,2072,Research & Development,18,2,Marketing,1,1989,3,Male,126,3,2,Laboratory Technician,4,Divorced,4122,6083,2,Y,No,11,3,3,80,0,6,1,3,11,3,12,4
1698,32,No,Travel_Rarely,793,Research & Development,16,2,Life Sciences,1,13,2,Male,48,2,2,Sales Executive,4,Divorced,8205,10069,4,Y,Yes,15,3,1,80,0,8,2,3,1,2,0,2
1699,59,Yes,Non-Travel,1430,Research & Development,8,2,Medical,1,1277,4,Female,120,2,3,Sales Executive,4,Single,7494,11393,0,Y,No,16,4,3,80,0,8,2,3,1,2,6,7
1700,23,No,Travel_Rarely,569,Research & Development,5,2,Medical,1,1465,4,Male,69,3,3,Manager,3,Married,4054,13419,2,Y,No,13,3,3,80,1,24,4,2,6,7,0,0
1701,42,Yes,Travel_Frequently,1975,Sales,30,3,Life Sciences,1,1888,1,Male,53,4,2,Manager,1,Divorced,6886,11801,7,Y,No,12,3,3,80,0,10,2,3,10,0,0,7
1702,30,No,Travel_Frequently,1674,Sales,6,2,Medical,1,96,3,Male,57,4,2,Sales Representative,4,Single,8869,9268,3,Y,No,11,3,3,80,1,10,2,2,10,0,1,0
1703,59,No,Travel_Rarely,1481,Sales,31,2,Medical,1,677,1,Male,51,4,1,Sales Executive,3,Married,11728,14906,3,Y,No,15,3,2,80,0,11,2,4,27,2,0,2
1704,34,No,Travel_Rarely,737,Research & Development,5,2,Medical,1,1993,2,Male,60,4,2,Laboratory Technician,4,Single,5726,8261,0,Y,No,11,3,3,80,1,5,5,3,27,2,0,2
1705,30,No,Travel_Frequently,241,Research & Development,28,3,Life Sciences,1,1646,4,Female,91,2,1,Sales Executive,4,Married,8938,13423,2,Y,Yes,12,3,3,80,0,6,4,3,5,2,0,2
1706,54,No,Travel_Rarely,896,Research & Development,26,1,Life Sciences,1,1237,4,Male,38,1,3,Laboratory Technician,2,Divorced,4033,6715,7,Y,No,11,3,3,80,0,3,4,3,5,17,15,13
1707,30,No,Travel_Rarely,1908,Sales,7,2,Medical,1,1085,4,Male,32,4,1,Laboratory Technician,3,Divorced,13671,5731,3,Y,No,15,3,3,80,0,7,2,3,0,3,0,10
1708,40,No,Travel_Rarely,824,Sales,3,3,Medical,1,984,2,Female,77,4,2,Laboratory Technician,3,Single,11801,11874,0,Y,Yes,15,3,1,80,0,8,2,3,8,9,0,4
1709,19,No,Non-Travel,670,Research & Development,7,4,Medical,1,2032,2,Male,77,3,2,Sales Executive,4,Divorced,6888,3978,1,Y,No,11,3,3,80,0,8,3,2,7,2,0,7
1710,41,Yes,Travel_Rarely,1908,Sales,31,2,Life Sciences,1,352,1,Male,66,2,1,Laboratory Technician,4,Single,12450,24277,6,Y,No,11,3,4,80,0,22,3,3,15,0,0,0
1711,47,Yes,Travel_Rarely,476,Research & Development,5,3,Life Sciences,1,392,3,Female,117,2,2,Laboratory Technician,1,Single,8166,15059,1,Y,No,20,3,2,80,1,10,5,2,5,3,0,2
1712,36,No,Travel_Rarely,1818,Research & Development,16,4,Life Sciences,1,1814,3,Male,122,3,3,Manufacturing Director,2,Single,6669,7569,1,Y,No,17,4,2,80,0,18,3,2,5,3,1,7
1713,33,No,Travel_Frequently,1349,Research & Development,15,2,Life Sciences,1,1469,4,Male,88,3,2,Healthcare Representative,4,Married,1630,6483,6,Y,No,12,3,4,80,0,28,3,3,2,4,0,2
1714,46,No,Travel_Frequently,1800,Research & Development,17,4,Medical,1,754,3,Male,50,2,1,Sales Executive,4,Divorced,8243,6958,1,Y,No,20,3,3,80,1,28,2,3,5,2,4,2
1715,35,No,Non-Travel,882,Sales,20,4,Marketing,1,1392,1,Male,93,2,3,Research Scientist,3,Single,6083,11674,3,Y,No,22,3,2,80,1,10,2,2,5,0,0,7
1716,29,No,Travel_Rarely,654,Research & Development,2,3,Life Sciences,1,119,4,Female,38,3,2,Manufacturing Director,4,Single,6365,22457,1,Y,Yes,12,3,4,80,0,10,3,3,1,7,0,2
1717,28,Yes,Travel_Rarely,1874,Research & Development,16,4,Life Sciences,1,1516,4,Female,110,3,4,Sales Executive,3,Divorced,13232,9411,2,Y,No,20,3,1,80,1,10,5,2,18,2,0,2
1718,46,No,Non-Travel,1290,Research & Development,7,4,Medical,1,1501,4,Male,90,3,2,Sales Representative,4,Divorced,5798,13982,0,Y,No,21,3,1,80,0,17,3,3,0,7,1,7
